x1,x2,x3
1.4113860547468327,-2.0930006072772667,-0.15628058538091638
-0.8678975775536584,2.8992977423321613,-0.7611275487558256
2.296544030519997,-2.3290183544374523,0.679568451225889
1.2641657561858186,-0.23611219078663548,-0.3585674100539893
-2.130045774964458,2.0767429059733034,-1.3914573787172264
1.604690029888126,-1.6354338621486557,1.430427145244399
3.1965866829708505,-3.7806160161928584,3.952225437350952
0.15964379197879608,-0.040519862612518456,-0.5188245420290362
-3.2756791111578094,3.593677805571857,-2.0811590701415743
-0.647049796402867,-0.13720871251231292,-0.36863939525614353
-2.505007469518393,2.379963053658509,-2.163854267229299
3.075082827608731,-3.685181693665845,2.898120992941946
1.988668524467307,0.3109955451475317,2.8416465976049046
1.6706250785397927,-1.7603558484514112,1.55794721162448
-3.874735660886008,5.419967812582567,-2.7753834127881616
-1.7189434459078043,1.523321115100116,-1.6956432756873103
1.2479371845966436,-0.9886495430617357,-0.36697909996584954
-1.5414721133542595,0.22010804170899023,-2.2923628815447037
1.2101243845251302,-1.6571969763929948,0.17381761652519356
1.6983811606264396,-1.4878464898371928,0.20244777573770745
0.7327829314693597,0.8532208994905071,1.3860121230296507
-2.370631998393186,2.592614776069457,-0.5258504353888116
0.13975656240782564,1.2439637987851735,-0.45731492022503106
1.8907250260888961,-1.249995915885976,1.8616674828620392
2.0453232619670603,-0.4179219225023745,0.9067316418117564
0.19764552175043493,-0.25668773905549036,-0.1714485839525998
-0.3896958025078514,2.7799185131596555,-0.38504575339571334
-2.1343963761679206,1.6490001732537976,-1.1202506842480295
-1.5680077892970812,0.8015459550994122,-2.0464094743644066
1.8038374256375629,-3.013890275326597,2.06202527051256
1.4084599805817921,0.9225646909762781,1.3933803796636628
0.9691781718703527,-0.14973059925245513,0.2821418124624081
-0.9911125764418869,0.6569918430615784,-2.080169878021655
-2.0726061166827834,3.3216288135562784,-0.9889944029983639
-2.893190435096526,3.5808826202143083,-1.1027513778167688
-2.507623761712416,4.473751233088006,-1.1158646969035404
-1.223621515948694,-0.3242113167912173,0.9341573212679255
-1.9963339819542727,1.7309738736400182,-0.13380306107384987
-1.583329575634252,1.1208081916914265,-1.610655292428411
1.4058054246491667,-3.379488101057768,0.24290596557765537
-2.459085159268768,3.519412364048462,-1.1095353487712993
2.688784114353874,-2.9591806701572323,1.1109697663888807
2.1256755715961537,-1.3860443666095916,2.9454527864762428
-3.51233099532205,5.872102929651662,-1.682704741065551
3.2771828402577245,-3.630426532085333,2.626035118094924
2.1587973683661925,-2.5799503510233475,2.200763448381172
-4.027069533230156,4.145733702954152,-1.2678062241225592
-3.279911923695865,4.2671592766792745,-2.042166752338541
1.6592977838296405,-2.2260108091397903,0.9897547106733087
-1.9361009955507067,1.305139398418576,-0.10109652262348434
-2.335397002195748,3.392586272437114,-0.5197000180953341
-2.412533224888554,2.7911725487265895,-2.0357199280906286
1.9766029673239798,-4.0213312303288005,0.9764566084007997
1.5146801398897114,-2.7400719393588195,1.0250430709888052
0.710013646132397,0.7912222176948133,1.2696321451610832
1.6299298541660738,-1.2280015710872614,-0.03367038954485535
-1.2453922252776994,0.4831962942404504,-2.667077759519147
0.16652568126579892,-0.33693533850078106,-0.8050981753618501
-2.446343880399813,2.4595805532014836,-2.7961871851107847
-4.6702010950398085,5.405934455319972,-3.962541495182318
-1.101888315051689,-0.2563750798071005,-0.5312714429134598
-2.0056742089710666,1.1647250703006087,-1.8834220977206528
1.0219169422461756,-0.7489611873827867,1.0310712504106672
2.8082466068799103,-2.9080811873753607,0.8569228999938086
1.0065317908461242,-0.43467260820941434,0.43622143587282547
2.159484214251896,-3.3889916116114938,1.8994939730938631
1.1030861587622085,-0.7459574824908874,1.5115492463162883
-2.646564418830118,3.73814803820759,-2.436601237466128
-2.001705642712878,2.4885241898621615,-1.2179122088677838
-0.7922346033093093,0.9313463430709011,1.6394498359407481
-2.6831275954097302,2.587243992843759,-2.0539145264544283
